,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
0,252,7/marked/252.jpg,0.574044942855835,0.722606897354126,0.5951145887374878,0.610806405544281,0.5671520829200745,0.5280938148498535,0.517601728439331,0.4964248239994049,0.4713842570781708,0.496720016002655,0.5316556096076965,0.5233164429664612,0.4945172071456909,0.399621307849884,0.4679941534996032,0.3136979639530182,0.4417476058006286,0.2455237805843353,0.484772115945816,0.5648251175880432,0.4214665591716766,0.4544244110584259,0.3831526637077331,0.3754573464393616,0.3546206951141357,0.3143843710422516,0.4504196941852569,0.6076062321662903,0.3864066004753113,0.4967411458492279,0.3522465527057647,0.4188263416290283,0.3300099968910217,0.3632099628448486,0.4280073642730713,0.6428049802780151,0.382929652929306,0.5581820607185364,0.3742232322692871,0.515684962272644,0.3734464049339294,0.4896641671657562,0.0,0.0,1.0,0.0,0.0
1,250,5/marked/250.jpg,0.6652188897132874,0.8287037014961243,0.6977744102478027,0.724204421043396,0.673306405544281,0.6370567083358765,0.6248273253440857,0.5702128410339355,0.5787204504013062,0.534325897693634,0.6646765470504761,0.6513500213623047,0.6487678289413452,0.5020356178283691,0.6348445415496826,0.4139617085456848,0.6202298998832703,0.3470907211303711,0.6124442219734192,0.6829983592033386,0.5521642565727234,0.5356900691986084,0.5210392475128174,0.4454041421413421,0.4944784045219421,0.3841158151626587,0.5678150653839111,0.7078818678855896,0.5139186382293701,0.5751816034317017,0.5412738919258118,0.5819296836853027,0.5656641721725464,0.6104314923286438,0.5358056426048279,0.7274516820907593,0.4989597797393799,0.6171252727508545,0.5240802764892578,0.6143118143081665,0.5461006164550781,0.6359003782272339,0.0,1.0,0.0,0.0,0.0
2,457,8/marked/457.jpg,0.4796783924102783,0.7498735189437866,0.5262563824653625,0.626317024230957,0.5348910093307495,0.5154129862785339,0.5148735642433167,0.4248594045639038,0.4821020662784576,0.3658337593078613,0.5116857886314392,0.5438048243522644,0.4928404092788696,0.4012892246246338,0.473935067653656,0.3046962320804596,0.4611533582210541,0.22719207406044,0.4491708874702453,0.582243025302887,0.3955994546413421,0.4240131378173828,0.3624364137649536,0.3168759346008301,0.3459461629390716,0.2427343130111694,0.3929605484008789,0.6110185384750366,0.3405399918556213,0.454870343208313,0.3184903860092163,0.3526073694229126,0.3122438192367553,0.2874660193920135,0.3469525873661041,0.6292002201080322,0.3069885075092315,0.4979335367679596,0.2953137159347534,0.4206458628177643,0.2951337099075317,0.365994930267334,0.0,0.0,0.0,1.0,0.0
3,346,5/marked/346.jpg,0.4596387147903442,0.7810988426208496,0.5185363292694092,0.6942572593688965,0.5222472548484802,0.5901349186897278,0.4987290799617767,0.4957134425640106,0.4761596024036407,0.4378452599048614,0.4392037093639374,0.5805894732475281,0.4240759909152984,0.4307665228843689,0.4207223951816559,0.3358329534530639,0.4153825640678406,0.2660456299781799,0.3823739886283874,0.5900527834892273,0.3605614006519317,0.4257059097290039,0.3554077446460724,0.3269161581993103,0.353035569190979,0.2557791173458099,0.3502576947212219,0.599908709526062,0.3346551358699798,0.452858418226242,0.3536158800125122,0.3929055631160736,0.3727806806564331,0.3641106486320495,0.3359513878822326,0.6102825999259949,0.3292774856090545,0.4982325434684753,0.3461759090423584,0.4414882957935333,0.3643423914909363,0.4065941572189331,0.0,1.0,0.0,0.0,0.0
4,201,9/marked/201.jpg,0.5975568294525146,0.7200844287872314,0.655518651008606,0.6213626265525818,0.6818118095397949,0.5188690423965454,0.6936283111572266,0.4242801964282989,0.7029814720153809,0.3509222865104675,0.5865224599838257,0.4918124973773956,0.5630360841751099,0.3486961126327514,0.5456738471984863,0.268588125705719,0.533789336681366,0.2094643712043762,0.5309588313102722,0.5216763019561768,0.4837783575057983,0.3763100504875183,0.449055016040802,0.2865887880325317,0.426041305065155,0.2223176658153534,0.4906034469604492,0.5605723261833191,0.4345037341117859,0.4426138699054718,0.3987910151481628,0.3658412098884582,0.3750354647636413,0.3099839091300964,0.4673449993133545,0.6051000356674194,0.4082475304603576,0.5417421460151672,0.3687395453453064,0.5060691237449646,0.3350026309490204,0.4720259010791778,0.0,0.0,0.0,0.0,1.0
5,417,5/marked/417.jpg,0.3353787362575531,0.8432942628860474,0.2427637130022049,0.8225950002670288,0.1773605495691299,0.7788637280464172,0.1392673999071121,0.7634197473526001,0.1128060817718505,0.7665679454803467,0.1748917698860168,0.5600854754447937,0.1058717519044876,0.44930100440979,0.054001435637474,0.3822963833808899,0.0111702382564544,0.3194164037704468,0.2437773197889328,0.553063154220581,0.2052578032016754,0.3980080485343933,0.1621482372283935,0.2997094690799713,0.1204721629619598,0.1986203491687774,0.3119502663612366,0.601143479347229,0.2512785196304321,0.5855366587638855,0.1913124024868011,0.6816189289093018,0.1567925214767456,0.7507418394088745,0.3631651699542999,0.6705788373947144,0.2904311716556549,0.7140300869941711,0.2256053686141967,0.781088650226593,0.1781040132045745,0.8358585834503174,0.0,1.0,0.0,0.0,0.0
6,436,5/marked/436.jpg,0.7474862933158875,0.8558459281921387,0.7669183015823364,0.7160593271255493,0.7495289444923401,0.6029382944107056,0.7205234169960022,0.5358278751373291,0.6890571713447571,0.4841065406799316,0.7536991834640503,0.6592289209365845,0.7292519807815552,0.511526882648468,0.7250453233718872,0.4017181694507599,0.7212520837783813,0.3414557874202728,0.706859290599823,0.6975238919258118,0.6542870402336121,0.5341757535934448,0.6548243165016174,0.4570818543434143,0.6566340327262878,0.4322035908699035,0.6643415093421936,0.7134969830513,0.6094855070114136,0.5651193857192993,0.6199193000793457,0.4868011474609375,0.6332995295524597,0.4649930596351623,0.6302340626716614,0.7100077867507935,0.5874158143997192,0.6037477850914001,0.5971083641052246,0.5517232418060303,0.6121191382408142,0.5345817804336548,0.0,1.0,0.0,0.0,0.0
7,392,9/marked/392.jpg,0.6074274778366089,0.693103015422821,0.6636145710945129,0.6131008267402649,0.6924001574516296,0.5187857151031494,0.7079797387123108,0.4346551895141601,0.7228593826293945,0.3689749240875244,0.6336411833763123,0.4612403213977813,0.6086228489875793,0.3177773952484131,0.5938844084739685,0.239562451839447,0.5812711715698242,0.1804852187633514,0.5848636031150818,0.4818382263183594,0.5581503510475159,0.3264157474040985,0.5399841666221619,0.2327590584754943,0.5238686800003052,0.1641859412193298,0.5386495590209961,0.5158135294914246,0.5107733011245728,0.3726014792919159,0.4924307465553283,0.2805209755897522,0.4792355597019195,0.2128078341484069,0.4978541135787964,0.5580577254295349,0.4705546498298645,0.4409805536270141,0.4573218822479248,0.3736640810966491,0.4495831429958343,0.3152079880237579,0.0,0.0,0.0,0.0,1.0
8,532,8/marked/532.jpg,0.8050004839897156,0.6396284103393555,0.7484488487243652,0.6201084852218628,0.6993501782417297,0.5602602958679199,0.6867729425430298,0.4992177784442901,0.7127584218978882,0.4769724011421203,0.7161718010902405,0.4358863830566406,0.6890960931777954,0.3508051037788391,0.6772097945213318,0.2966871261596679,0.6697728633880615,0.2453814148902893,0.7548602819442749,0.4217747747898102,0.7356478571891785,0.3242860436439514,0.723686933517456,0.2571741044521332,0.7172759771347046,0.202559694647789,0.7924474477767944,0.4306315779685974,0.7815150022506714,0.3363543748855591,0.7719064354896545,0.2722317576408386,0.7644057273864746,0.2180913984775543,0.8319841027259827,0.4550652801990509,0.8263152837753296,0.3791099190711975,0.8193295001983643,0.3286642134189605,0.8115899562835693,0.2823020815849304,0.0,0.0,0.0,1.0,0.0
9,476,9/marked/476.jpg,0.5109739899635315,0.6762394905090332,0.4329802691936493,0.6317163705825806,0.3765866756439209,0.5388225317001343,0.3389691114425659,0.4649373590946197,0.3004153966903686,0.4070299565792084,0.3982049226760864,0.4446813762187958,0.3421840965747833,0.3449558317661285,0.3053795397281647,0.282244861125946,0.2720161378383636,0.2286684364080429,0.4442590773105621,0.4381732940673828,0.4261876344680786,0.3049926161766052,0.4089624285697937,0.2185388803482055,0.39432293176651,0.1372967362403869,0.4901474416255951,0.4609203636646271,0.497423768043518,0.338417500257492,0.4944097399711609,0.2503420114517212,0.4884184002876282,0.1687507629394531,0.5317695140838623,0.5084134936332703,0.5729461312294006,0.4286282658576965,0.5965709090232849,0.3722909092903137,0.6149470210075378,0.3123983740806579,0.0,0.0,0.0,0.0,1.0
10,539,8/marked/539.jpg,0.8172411322593689,0.69394451379776,0.7623472213745117,0.6935873031616211,0.7172930836677551,0.6573410034179688,0.7235164046287537,0.6211984157562256,0.7614589929580688,0.6067175269126892,0.7366768717765808,0.5344735980033875,0.7066839337348938,0.444890946149826,0.6958697438240051,0.3977098166942596,0.6855341196060181,0.3553738296031952,0.7767800688743591,0.5177052021026611,0.7563755512237549,0.4023933708667755,0.7507686614990234,0.3465068638324737,0.7465356588363647,0.2962766289710998,0.815647304058075,0.5247552990913391,0.8097498416900635,0.4229829609394073,0.8052603006362915,0.3666144013404846,0.798151433467865,0.3154382109642029,0.857487678527832,0.5475797653198242,0.8620936870574951,0.4708360135555267,0.8602786064147949,0.4229404926300049,0.8527054786682129,0.3765829801559448,0.0,0.0,0.0,1.0,0.0
11,195,7/marked/195.jpg,0.6830556988716125,0.7792977094650269,0.616938054561615,0.7169981598854065,0.5644904375076294,0.6181248426437378,0.5855025053024292,0.5628100037574768,0.6401039361953735,0.5703027248382568,0.627264142036438,0.4898316264152527,0.5994622707366943,0.3929260075092315,0.5831822156906128,0.3347187340259552,0.5720090866088867,0.2761221528053283,0.6792885065078735,0.4906491041183471,0.6975820064544678,0.3683655261993408,0.7128211855888367,0.2882667183876037,0.7254647016525269,0.2249486744403839,0.7148668766021729,0.5226357579231262,0.7346563339233398,0.4360390901565552,0.7464026808738708,0.3679938912391662,0.7539187073707581,0.305971622467041,0.741883397102356,0.5773652195930481,0.7322335243225098,0.5273743867874146,0.7014665603637695,0.5466279983520508,0.6742570996284485,0.576379656791687,0.0,0.0,1.0,0.0,0.0
12,504,9/marked/504.jpg,0.5128656625747681,0.6732738614082336,0.4406621754169464,0.6308304071426392,0.3884874880313873,0.5616483688354492,0.3459213078022003,0.5156320333480835,0.3048658668994903,0.4837289154529571,0.4349195659160614,0.4018925726413727,0.3940154314041137,0.3007108271121979,0.3616638779640198,0.2427565306425094,0.3305705487728119,0.1920003294944763,0.482259601354599,0.3994329571723938,0.4797880351543426,0.2614694237709045,0.4677383601665497,0.1747968196868896,0.4554511606693268,0.0984616577625274,0.5232125520706177,0.4295520186424255,0.5427810549736023,0.3060733675956726,0.5466352105140686,0.2197094410657882,0.544672429561615,0.1394642293453216,0.5570603609085083,0.4831976294517517,0.5915671586990356,0.3943297266960144,0.6069475412368774,0.3298165202140808,0.614925742149353,0.2617603540420532,0.0,0.0,0.0,0.0,1.0
13,208,8/marked/208.jpg,0.5248740911483765,0.7549425363540649,0.436282604932785,0.6942989230155945,0.3788443207740783,0.5991711020469666,0.3735078275203705,0.5226771235466003,0.4103645980358124,0.5063806176185608,0.3981029391288757,0.4600583016872406,0.3421116173267364,0.3528673648834228,0.2963778078556061,0.2845910787582397,0.2614552676677704,0.2296485006809234,0.4485392868518829,0.4474734663963318,0.41013965010643,0.3122128844261169,0.3666908740997314,0.2226963639259338,0.3308108150959015,0.1482477486133575,0.4992390275001526,0.4650099873542785,0.4876943230628967,0.3273200690746307,0.4648051857948303,0.2294226586818695,0.4426621794700622,0.1418783366680145,0.5485352277755737,0.5076239705085754,0.5772922039031982,0.3974822759628296,0.5930367708206177,0.3224547803401947,0.6045674085617065,0.2488118708133697,0.0,0.0,0.0,1.0,0.0
